date;US;Mexico;Belgium;Afghanistan;Netherlands
2021-04-29;237295139.0;18988049.0;3820102.0;240000.0;5265860.0
2021-04-30;240055237.0;19454736.0;3901423.0;240000.0;5265860.0
2021-05-01;243139387.0;19918372.0;3948539.0;240000.0;5265860.0
2021-05-02;245035505.0;20223147.0;3952105.0;240000.0;5651843.0
2021-05-03;246343341.0;20418567.0;4030376.0;240000.0;5651843.0
2021-05-04;246431399.0;20533604.0;4111271.0;240000.0;5651843.0
2021-05-05;249314067.0;21402527.0;4263898.0;240000.0;5651843.0
2021-05-06;251814881.0;22118893.0;4419271.0;240000.0;5651843.0
2021-05-07;254510327.0;22118893.0;4558442.0;240000.0;5651843.0
2021-05-08;256939549.0;22807408.0;4628052.0;240000.0;5651843.0
2021-05-09;259176270.0;23588458.0;4632765.0;240000.0;5651843.0
2021-05-10;261136471.0;23588458.0;4687727.0;240000.0;5651843.0
2021-05-11;262652684.0;23663201.0;4768971.0;240000.0;6462496.0
2021-05-12;264226655.0;23663201.0;4820565.0;504502.0;6688371.0
2021-05-13;266195707.0;24534855.0;5006665.0;504502.0;6982991.0
2021-05-14;268044971.0;25105437.0;5128995.0;504502.0;6982991.0
2021-05-15;270341312.0;25105437.0;5176069.0;504502.0;6982991.0
2021-05-16;272927360.0;26058671.0;5234227.0;504502.0;6982991.0
2021-05-17;273865510.0;26196606.0;5373710.0;504502.0;6982991.0
2021-05-18;275016916.0;26196606.0;5504308.0;504502.0;7729463.0
2021-05-19;276802837.0;27305270.0;5561612.0;504502.0;7729463.0
2021-05-20;278909378.0;28203190.0;5780974.0;504502.0;7729463.0
2021-05-21;281162290.0;28203190.0;5913859.0;547901.0;7729463.0
2021-05-22;283361617.0;29578315.0;5918838.0;547901.0;7729463.0
2021-05-23;284948228.0;29981030.0;6015908.0;547901.0;7729463.0
2021-05-24;286322258.0;29981030.0;6095507.0;573277.0;7729463.0
2021-05-25;287330821.0;30442875.0;6204812.0;573277.0;8686256.0
2021-05-26;288654102.0;26953788.0;6150103.0;590454.0;8542731.0
2021-05-27;290149210.0;27709853.0;6381092.0;590454.0;8840874.0
2021-05-28;291723062.0;27709853.0;6492107.0;590454.0;8840874.0
2021-05-29;293258812.0;29861331.0;6594867.0;593313.0;8840874.0
2021-05-30;294391368.0;30293682.0;6594867.0;593313.0;8840874.0
2021-05-31;294692550.0;30477703.0;6732836.0;600152.0;8840874.0
2021-06-01;296135668.0;30990908.0;6838637.0;600152.0;9490528.0
2021-06-02;296700133.0;31811931.0;6984494.0;626290.0;9490528.0
2021-06-03;297323623.0;32874857.0;7145026.0;626290.0;9934313.0
2021-06-04;298746840.0;33779982.0;7313872.0;626290.0;10109509.0
2021-06-05;299826100.0;33779982.0;7313872.0;626290.0;10277859.0
2021-06-06;300920521.0;34457602.0;7525665.0;630305.0;10444475.0
2021-06-07;302444973.0;34600289.0;7673969.0;630305.0;10444475.0
2021-06-08;303534160.0;34658545.0;7830216.0;641295.0;10444475.0
2021-06-09;304443324.0;35166248.0;8000922.0;641295.0;11145074.0
2021-06-10;305424561.0;35166248.0;8000922.0;641295.0;11395454.0
2021-06-11;306367015.0;36430953.0;8367977.0;641295.0;11395454.0
2021-06-12;307887921.0;36983641.0;8367977.0;641295.0;11395454.0
2021-06-13;308987797.0;36983641.0;8582694.0;641295.0;11395454.0
2021-06-14;310205341.0;37521976.0;8582694.0;662003.0;11395454.0
2021-06-15;311474931.0;37803462.0;8868241.0;662003.0;12651035.0
2021-06-16;312640143.0;37803462.0;9037478.0;662003.0;12862499.0
2021-06-17;314605148.0;38633462.0;9037478.0;662003.0;13067373.0
2021-06-18;315677697.0;38633462.0;9435894.0;662003.0;13269681.0
2021-06-19;316653275.0;39153336.0;9435894.0;662003.0;13472247.0
2021-06-20;317464619.0;39623088.0;9642996.0;662003.0;13472247.0
2021-06-21;318126824.0;40227974.0;9748714.0;662003.0;13875172.0
2021-06-22;318803568.0;40700954.0;9873185.0;765890.0;14075757.0
2021-06-23;319505293.0;41368066.0;9873185.0;765890.0;14075757.0
2021-06-24;320309367.0;41368066.0;10205537.0;765890.0;14148869.0
2021-06-25;320792262.0;42155839.0;10205537.0;765890.0;14680637.0
